movieId,title,genres,year,director,cast,content_type,runtime_minutes,poster_url,synopsis
784,Raaj Dil (2025),Thriller|Mystery|Sci-Fi,2025,Y. Chopra,"Shah Rukh Khan, Ranveer Singh, Priyanka Chopra",movie,136,https://picsum.photos/seed/movie784/300/450,"A bollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by Y. Chopra."
785,Galaxy Stars (2021),Thriller|Adventure,2021,S. Kumar,"Naga Chaitanya, Pooja Hegde, Mahesh Babu",movie,127,https://picsum.photos/seed/movie785/300/450,"A tollywood cinematic story of love, featuring a powerful ensemble cast and directed by S. Kumar."
786,Telugu Empire (2020),Sci-Fi|Mystery,2020,B. Krishna,"Anushka Shetty, Nayanthara, N. T. Rama Rao",movie,161,https://picsum.photos/seed/movie786/300/450,"A tollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by B. Krishna."
787,Love Ghar (2014),Sci-Fi|Thriller,2014,Y. Chopra,"Shah Rukh Khan, Ranveer Singh, Priyanka Chopra",movie,157,https://picsum.photos/seed/movie787/300/450,"A bollywood cinematic story of courage, featuring a powerful ensemble cast and directed by Y. Chopra."
788,Pardesi Dil (2017),Action|Thriller,2017,S. Bhatt,"Ranbir Kapoor, Deepika Padukone, Ranveer Singh",tv_show,95,https://picsum.photos/seed/movie788/300/450,"A bollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by S. Bhatt."
789,Black City (2012),Action|Adventure,2012,S. Spielberg,"Tom Hanks, Brad Pitt, Ana de Armas",movie,167,https://picsum.photos/seed/movie789/300/450,"A hollywood cinematic story of courage, featuring a powerful ensemble cast and directed by S. Spielberg."
790,Monsoon Azaadi (2016),Action|Mystery,2016,Y. Chopra,"Ajay Devgn, Amitabh Bachchan, Alia Bhatt",movie,183,https://picsum.photos/seed/movie790/300/450,"A bollywood cinematic story of courage, featuring a powerful ensemble cast and directed by Y. Chopra."
791,Neon Sky (2025),Sci-Fi|Drama,2025,P. Jackson,"Margot Robbie, Zendaya, Emma Stone",movie,116,https://picsum.photos/seed/movie791/300/450,"A hollywood cinematic story of family, featuring a powerful ensemble cast and directed by P. Jackson."
792,Diamond Vikram (2012),Sci-Fi|Action,2012,B. Krishna,"Samantha Ruth Prabhu, Pooja Hegde, Ram Charan",movie,148,https://picsum.photos/seed/movie792/300/450,"A tollywood cinematic story of revenge, featuring a powerful ensemble cast and directed by B. Krishna."
793,Iron Kingdom (2023),Romance|Mystery,2023,M. Cameron,"Emma Stone, Tom Hanks, Timothée Chalamet",movie,167,https://picsum.photos/seed/movie793/300/450,"A hollywood cinematic story of revenge, featuring a powerful ensemble cast and directed by M. Cameron."
794,Crimson Echo (2021),Action|Thriller,2021,D. Fincher,"Chris Evans, Zendaya, Margot Robbie",movie,139,https://picsum.photos/seed/movie794/300/450,"A hollywood cinematic story of love, featuring a powerful ensemble cast and directed by D. Fincher."
795,Final Sky (2009),Action|Mystery,2009,M. Cameron,"Brad Pitt, Margot Robbie, Emma Stone",movie,103,https://picsum.photos/seed/movie795/300/450,"A hollywood cinematic story of family, featuring a powerful ensemble cast and directed by M. Cameron."
796,Dream Rangula (2010),Thriller|Romance,2010,N. Teja,"Prabhas, Naga Chaitanya, Anushka Shetty",movie,121,https://picsum.photos/seed/movie796/300/450,"A tollywood cinematic story of love, featuring a powerful ensemble cast and directed by N. Teja."
797,Galaxy Nayak (2025),Drama|Thriller|Comedy,2025,S. Kumar,"Mahesh Babu, Nayanthara, N. T. Rama Rao",movie,118,https://picsum.photos/seed/movie797/300/450,"A tollywood cinematic story of love, featuring a powerful ensemble cast and directed by S. Kumar."
798,Storm Signal (2012),Sci-Fi|Drama,2012,N. Burton,"Emma Stone, Brad Pitt, Zendaya",movie,118,https://picsum.photos/seed/movie798/300/450,"A hollywood cinematic story of love, featuring a powerful ensemble cast and directed by N. Burton."
799,Heart Rang (2018),Romance|Comedy,2018,A. Khan,"Alia Bhatt, Deepika Padukone, Shah Rukh Khan",movie,166,https://picsum.photos/seed/movie799/300/450,"A bollywood cinematic story of revenge, featuring a powerful ensemble cast and directed by A. Khan."
800,Sunrise Velugu (2017),Sci-Fi|Adventure|Romance,2017,A. Srinivas,"Allu Arjun, Ram Charan, N. T. Rama Rao",movie,181,https://picsum.photos/seed/movie800/300/450,"A tollywood cinematic story of love, featuring a powerful ensemble cast and directed by A. Srinivas."
801,Final Run (2012),Drama|Action|Thriller,2012,N. Burton,"Leonardo DiCaprio, Zendaya, Chris Evans",movie,183,https://picsum.photos/seed/movie801/300/450,"A hollywood cinematic story of courage, featuring a powerful ensemble cast and directed by N. Burton."
802,Silver Frontier (2012),Mystery|Comedy|Adventure,2012,M. Cameron,"Zendaya, Ryan Gosling, Ana de Armas",movie,167,https://picsum.photos/seed/movie802/300/450,"A hollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by M. Cameron."
803,Dream Dil (2020),Mystery|Action,2020,R. Shetty,"Ranbir Kapoor, Kareena Kapoor, Shraddha Kapoor",movie,143,https://picsum.photos/seed/movie803/300/450,"A bollywood cinematic story of family, featuring a powerful ensemble cast and directed by R. Shetty."
804,Diamond Empire (2010),Adventure|Thriller,2010,N. Teja,"Ram Charan, Mahesh Babu, Samantha Ruth Prabhu",movie,107,https://picsum.photos/seed/movie804/300/450,"A tollywood cinematic story of love, featuring a powerful ensemble cast and directed by N. Teja."
805,Black Frontier (2019),Comedy|Drama|Mystery,2019,M. Cameron,"Emma Stone, Chris Evans, Leonardo DiCaprio",movie,107,https://picsum.photos/seed/movie805/300/450,"A hollywood cinematic story of love, featuring a powerful ensemble cast and directed by M. Cameron."
806,Galaxy Velugu (2020),Drama|Comedy,2020,R. Reddy,"Pooja Hegde, Ram Charan, Mahesh Babu",movie,110,https://picsum.photos/seed/movie806/300/450,"A tollywood cinematic story of love, featuring a powerful ensemble cast and directed by R. Reddy."
807,Ghost Run (2010),Romance|Comedy,2010,D. Fincher,"Margot Robbie, Tom Hanks, Zendaya",movie,185,https://picsum.photos/seed/movie807/300/450,"A hollywood cinematic story of family, featuring a powerful ensemble cast and directed by D. Fincher."
808,Legend Sena (2021),Romance|Action,2021,T. Nag,"Naga Chaitanya, Mahesh Babu, Allu Arjun",movie,94,https://picsum.photos/seed/movie808/300/450,"A tollywood cinematic story of family, featuring a powerful ensemble cast and directed by T. Nag."
809,Royal Run (2008),Comedy|Sci-Fi|Drama,2008,G. Del Toro,"Zendaya, Chris Evans, Emma Stone",movie,101,https://picsum.photos/seed/movie809/300/450,"A hollywood cinematic story of family, featuring a powerful ensemble cast and directed by G. Del Toro."
810,Dream Dil (2020),Drama|Mystery,2020,S. Ali,"Shah Rukh Khan, Priyanka Chopra, Ajay Devgn",movie,151,https://picsum.photos/seed/movie810/300/450,"A bollywood cinematic story of courage, featuring a powerful ensemble cast and directed by S. Ali."
811,Hero Vikram (2020),Thriller|Action,2020,V. Vamsi,"Mahesh Babu, Ram Charan, Pooja Hegde",movie,136,https://picsum.photos/seed/movie811/300/450,"A tollywood cinematic story of family, featuring a powerful ensemble cast and directed by V. Vamsi."
812,Saffron Dil (2017),Action|Mystery,2017,Y. Chopra,"Ranbir Kapoor, Deepika Padukone, Shraddha Kapoor",movie,114,https://picsum.photos/seed/movie812/300/450,"A bollywood cinematic story of family, featuring a powerful ensemble cast and directed by Y. Chopra."
813,Hidden Sky (2015),Action|Romance,2015,S. Spielberg,"Margot Robbie, Tom Hanks, Chris Evans",movie,129,https://picsum.photos/seed/movie813/300/450,"A hollywood cinematic story of love, featuring a powerful ensemble cast and directed by S. Spielberg."
814,Raaj Ghar (2020),Romance|Adventure|Mystery,2020,Z. Ansari,"Priyanka Chopra, Alia Bhatt, Ajay Devgn",movie,142,https://picsum.photos/seed/movie814/300/450,"A bollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by Z. Ansari."
815,Vijay Waves (2012),Thriller|Drama,2012,R. Reddy,"Nayanthara, Pooja Hegde, Naga Chaitanya",tv_show,149,https://picsum.photos/seed/movie815/300/450,"A tollywood cinematic story of love, featuring a powerful ensemble cast and directed by R. Reddy."
816,Vijay Empire (2014),Romance|Sci-Fi|Mystery,2014,V. Vamsi,"Prabhas, Anushka Shetty, Ram Charan",movie,145,https://picsum.photos/seed/movie816/300/450,"A tollywood cinematic story of love, featuring a powerful ensemble cast and directed by V. Vamsi."
817,Diamond Vikram (2015),Drama|Mystery|Action,2015,N. Teja,"Nayanthara, N. T. Rama Rao, Prabhas",movie,129,https://picsum.photos/seed/movie817/300/450,"A tollywood cinematic story of family, featuring a powerful ensemble cast and directed by N. Teja."
818,Velvet Echo (2022),Thriller|Sci-Fi,2022,N. Burton,"Leonardo DiCaprio, Emma Stone, Timothée Chalamet",movie,101,https://picsum.photos/seed/movie818/300/450,"A hollywood cinematic story of love, featuring a powerful ensemble cast and directed by N. Burton."
819,Nightfall Rise (2016),Sci-Fi|Action,2016,W. Anderson,"Emma Stone, Chris Evans, Leonardo DiCaprio",movie,126,https://picsum.photos/seed/movie819/300/450,"A hollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by W. Anderson."
820,Pardesi Dhoop (2012),Drama|Adventure|Comedy,2012,V. Anand,"Alia Bhatt, Ranbir Kapoor, Shraddha Kapoor",movie,123,https://picsum.photos/seed/movie820/300/450,"A bollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by V. Anand."
821,Last Sky (2015),Mystery|Drama|Thriller,2015,J. Nolan,"Tom Hanks, Leonardo DiCaprio, Margot Robbie",movie,99,https://picsum.photos/seed/movie821/300/450,"A hollywood cinematic story of revenge, featuring a powerful ensemble cast and directed by J. Nolan."
822,Pardesi Sangam (2010),Drama|Sci-Fi,2010,M. Hirani,"Kareena Kapoor, Shraddha Kapoor, Ranbir Kapoor",movie,140,https://picsum.photos/seed/movie822/300/450,"A bollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by M. Hirani."
823,Storm Frontier (2010),Drama|Romance|Comedy,2010,N. Burton,"Ryan Gosling, Chris Evans, Brad Pitt",movie,109,https://picsum.photos/seed/movie823/300/450,"A hollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by N. Burton."
824,Hidden Heist (2018),Mystery|Comedy|Drama,2018,P. Jackson,"Tom Hanks, Zendaya, Timothée Chalamet",movie,92,https://picsum.photos/seed/movie824/300/450,"A hollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by P. Jackson."
825,Eternal Ghar (2013),Drama|Romance|Adventure,2013,A. Khan,"Ranveer Singh, Deepika Padukone, Amitabh Bachchan",movie,143,https://picsum.photos/seed/movie825/300/450,"A bollywood cinematic story of family, featuring a powerful ensemble cast and directed by A. Khan."
826,Hidden City (2013),Romance|Drama|Sci-Fi,2013,C. Nolan,"Margot Robbie, Zendaya, Ryan Gosling",movie,151,https://picsum.photos/seed/movie826/300/450,"A hollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by C. Nolan."
827,Galaxy Velugu (2021),Drama|Adventure,2021,T. Nag,"Nayanthara, Pooja Hegde, Mahesh Babu",movie,168,https://picsum.photos/seed/movie827/300/450,"A tollywood cinematic story of revenge, featuring a powerful ensemble cast and directed by T. Nag."
828,Dhoom Katha (2008),Drama|Mystery|Adventure,2008,Y. Chopra,"Kareena Kapoor, Ranveer Singh, Shraddha Kapoor",movie,156,https://picsum.photos/seed/movie828/300/450,"A bollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by Y. Chopra."
829,Velvet Run (2022),Mystery|Adventure,2022,P. Jackson,"Margot Robbie, Tom Hanks, Brad Pitt",movie,111,https://picsum.photos/seed/movie829/300/450,"A hollywood cinematic story of family, featuring a powerful ensemble cast and directed by P. Jackson."
830,Royal Katha (2014),Action|Romance|Mystery,2014,K. Johar,"Shraddha Kapoor, Shah Rukh Khan, Alia Bhatt",movie,105,https://picsum.photos/seed/movie830/300/450,"A bollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by K. Johar."
831,Dhoom Sangam (2021),Drama|Sci-Fi|Comedy,2021,R. Shetty,"Alia Bhatt, Shraddha Kapoor, Ajay Devgn",movie,112,https://picsum.photos/seed/movie831/300/450,"A bollywood cinematic story of family, featuring a powerful ensemble cast and directed by R. Shetty."
832,Raja Waves (2021),Drama|Mystery,2021,C. Tirumala,"Allu Arjun, Pooja Hegde, Nayanthara",movie,101,https://picsum.photos/seed/movie832/300/450,"A tollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by C. Tirumala."
833,Last Signal (2011),Action|Adventure|Romance,2011,W. Anderson,"Timothée Chalamet, Ana de Armas, Margot Robbie",movie,117,https://picsum.photos/seed/movie833/300/450,"A hollywood cinematic story of revenge, featuring a powerful ensemble cast and directed by W. Anderson."
834,Lighthouse Nasha (2011),Mystery|Sci-Fi|Adventure,2011,K. Johar,"Kareena Kapoor, Deepika Padukone, Alia Bhatt",movie,184,https://picsum.photos/seed/movie834/300/450,"A bollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by K. Johar."
835,Ghost Heist (2024),Comedy|Action|Sci-Fi,2024,S. Spielberg,"Emma Stone, Timothée Chalamet, Ana de Armas",movie,93,https://picsum.photos/seed/movie835/300/450,"A hollywood cinematic story of revenge, featuring a powerful ensemble cast and directed by S. Spielberg."
836,Pardesi Azaadi (2018),Comedy|Thriller|Adventure,2018,M. Hirani,"Ranveer Singh, Ajay Devgn, Priyanka Chopra",movie,96,https://picsum.photos/seed/movie836/300/450,"A bollywood cinematic story of family, featuring a powerful ensemble cast and directed by M. Hirani."
837,Dream Nasha (2013),Comedy|Action|Adventure,2013,R. Shetty,"Alia Bhatt, Ranbir Kapoor, Ranveer Singh",movie,154,https://picsum.photos/seed/movie837/300/450,"A bollywood cinematic story of love, featuring a powerful ensemble cast and directed by R. Shetty."
838,Crown Vikram (2016),Drama|Action,2016,P. Raghav,"Prabhas, Ram Charan, Samantha Ruth Prabhu",movie,170,https://picsum.photos/seed/movie838/300/450,"A tollywood cinematic story of family, featuring a powerful ensemble cast and directed by P. Raghav."
839,Midnight Kingdom (2025),Sci-Fi|Adventure,2025,A. Villeneuve,"Timothée Chalamet, Zendaya, Tom Hanks",movie,135,https://picsum.photos/seed/movie839/300/450,"A hollywood cinematic story of revenge, featuring a powerful ensemble cast and directed by A. Villeneuve."
840,Hidden Heist (2017),Action|Romance|Sci-Fi,2017,D. Fincher,"Ana de Armas, Brad Pitt, Zendaya",movie,170,https://picsum.photos/seed/movie840/300/450,"A hollywood cinematic story of love, featuring a powerful ensemble cast and directed by D. Fincher."
841,Crown Stars (2011),Thriller|Romance,2011,B. Krishna,"Nayanthara, N. T. Rama Rao, Anushka Shetty",movie,101,https://picsum.photos/seed/movie841/300/450,"A tollywood cinematic story of love, featuring a powerful ensemble cast and directed by B. Krishna."
842,Pardesi Katha (2014),Drama|Comedy|Adventure,2014,R. Shetty,"Deepika Padukone, Kareena Kapoor, Shah Rukh Khan",movie,177,https://picsum.photos/seed/movie842/300/450,"A bollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by R. Shetty."
843,Aashiq Katha (2022),Action|Sci-Fi,2022,Y. Chopra,"Ranveer Singh, Amitabh Bachchan, Shah Rukh Khan",movie,134,https://picsum.photos/seed/movie843/300/450,"A bollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by Y. Chopra."
844,Crown Waves (2008),Action|Thriller,2008,V. Vamsi,"Anushka Shetty, Allu Arjun, N. T. Rama Rao",movie,155,https://picsum.photos/seed/movie844/300/450,"A tollywood cinematic story of revenge, featuring a powerful ensemble cast and directed by V. Vamsi."
845,Final Frontier (2011),Drama|Adventure,2011,D. Fincher,"Tom Hanks, Ryan Gosling, Leonardo DiCaprio",movie,106,https://picsum.photos/seed/movie845/300/450,"A hollywood cinematic story of courage, featuring a powerful ensemble cast and directed by D. Fincher."
846,Lagaan Dil (2010),Mystery|Thriller|Comedy,2010,M. Hirani,"Ranbir Kapoor, Amitabh Bachchan, Kareena Kapoor",movie,122,https://picsum.photos/seed/movie846/300/450,"A bollywood cinematic story of revenge, featuring a powerful ensemble cast and directed by M. Hirani."
847,Hidden City (2020),Sci-Fi|Comedy,2020,A. Villeneuve,"Timothée Chalamet, Emma Stone, Leonardo DiCaprio",movie,144,https://picsum.photos/seed/movie847/300/450,"A hollywood cinematic story of family, featuring a powerful ensemble cast and directed by A. Villeneuve."
848,Legend Rangula (2011),Adventure|Sci-Fi|Action,2011,A. Srinivas,"Pooja Hegde, Nayanthara, Samantha Ruth Prabhu",movie,94,https://picsum.photos/seed/movie848/300/450,"A tollywood cinematic story of family, featuring a powerful ensemble cast and directed by A. Srinivas."
849,Love Nasha (2017),Drama|Sci-Fi,2017,S. Ali,"Ranbir Kapoor, Alia Bhatt, Ajay Devgn",movie,144,https://picsum.photos/seed/movie849/300/450,"A bollywood cinematic story of revenge, featuring a powerful ensemble cast and directed by S. Ali."
